dataset,variable_set,mode,config_id,source,target,frequency,mean_weight,median_weight,std_weight,appears_in_40_percent,appears_in_60_percent,appears_in_80_percent,forbidden_edge,required_edge,ontology_supported,in_synthetic_ground_truth,correct_direction
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.250,scope_3_emissions_tco2e,corruption_cases,0.2,0.08624,0.0545,0.0921737185970057,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.250,scope_3_emissions_tco2e,tobins_q,0.2,0.17314,0.0467,0.1986583459107621,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.250,tobins_q,auditor_independence_score,0.2,0.13618,0.0526,0.1587948034414225,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.250,tobins_q,pe_ratio,0.8,0.623,0.7105,0.3346826974912207,True,True,True,False,False,False,True,True
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.250,tobins_q,renewable_energy_share,0.2,0.06738,0.0054,0.1038359167147861,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.250,tobins_q,roa_eat,0.2,0.17542,0.04,0.2798822137971615,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.250,tobins_q,total_energy_consumption,0.2,0.08468,0.0153,0.1491171137059727,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.250,total_asset,asset_growth_pct,0.2,0.1807599999999999,0.0286,0.242312134240116,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.250,total_asset,auditor_independence_score,0.2,0.09322,0.0167,0.1180722050272628,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.250,total_asset,ceo_chair_split,0.2,0.1453399999999999,0.0371,0.209849418393285,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.250,total_asset,debt_to_equity_ratio,0.2,0.10234,0.0226,0.1051955626440583,False,False,False,False,False,False,True,True
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.250,total_asset,scope_1_emissions_tco2e,0.2,0.2065999999999999,0.0718,0.332918398410181,False,False,False,False,False,False,True,True
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.250,total_asset,scope_2_emissions_tco2e,0.2,0.14598,0.0219,0.252380580869448,False,False,False,False,False,False,True,True
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.250,total_asset,total_energy_consumption,0.2,0.0758399999999999,0.0036,0.1356851148800044,False,False,False,False,False,False,True,True
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.250,total_asset,total_revenue_eur,0.4,0.40762,0.0609,0.4708377869287893,True,False,False,False,False,False,True,True
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.250,total_asset,training_hours,0.2,0.0732599999999999,0.0161,0.1043013058403393,False,False,False,False,False,False,True,True
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.250,total_energy_consumption,board_diversity,0.2,0.16882,0.0376,0.2556072565480096,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.250,total_energy_consumption,scope_1_emissions_tco2e,0.4,0.35256,0.0025,0.4332641808412046,True,False,False,False,False,False,True,True
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.250,total_energy_consumption,scope_2_emissions_tco2e,0.2,0.17572,0.0435,0.2855365083487574,False,False,False,False,True,True,True,True
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.250,total_energy_consumption,tobins_q,0.2,0.12936,0.0419,0.1958221601351593,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.250,total_energy_consumption,total_asset,0.2,0.2408,0.0634,0.3310078488495401,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.250,total_revenue_eur,asset_growth_pct,0.4,0.19554,0.0644,0.17624963659537,True,False,False,False,False,False,True,True
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.250,total_revenue_eur,iso_14001_exists,0.2,0.2155799999999999,0.1289,0.2211360251067202,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.250,total_revenue_eur,roa_eat,0.2,0.16476,0.0388,0.2627434459696378,False,False,False,False,False,False,True,True
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.250,total_revenue_eur,scope_2_emissions_tco2e,0.2,0.21618,0.0549,0.3545455085034924,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.250,total_revenue_eur,total_asset,0.4,0.38716,0.0741,0.4400758598241898,True,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.250,training_hours,customer_satisfaction_score,0.2,0.17758,0.0575,0.2479961564218284,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.250,training_hours,debt_to_equity_ratio,0.2,0.15706,0.0651,0.2046929857127498,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.250,training_hours,environmental_fines,0.2,0.14718,0.0304,0.2343225588798483,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.250,training_hours,injury_frequency_rate,0.4,0.35172,0.0893,0.40487738094391,True,False,False,False,False,False,True,True
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.250,training_hours,iso_14001_exists,0.4,0.1735,0.1052,0.1523078067598637,True,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.250,training_hours,overall_esg_score,0.2,0.1377799999999999,0.0331,0.2029865355140581,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.250,training_hours,renewable_energy_share,0.2,0.1015,0.0768,0.0808207399124754,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.250,training_hours,tobins_q,0.2,0.14532,0.0705,0.169330840664068,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.250,training_hours,total_asset,0.2,0.1855,0.0563,0.3016311721291418,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.250,training_hours,total_energy_consumption,0.4,0.1924999999999999,0.073,0.1865036621624358,True,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.250,training_hours,total_revenue_eur,0.2,0.12212,0.0356,0.187229392991592,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.250,training_hours,turnover_rate,0.8,0.79298,0.9907,0.3909106363352115,True,True,True,False,False,False,True,True
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.250,turnover_rate,customer_satisfaction_score,0.4,0.37032,0.0123,0.4462083880878978,True,False,False,False,False,False,True,True
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.250,turnover_rate,injury_frequency_rate,0.4,0.3873999999999999,0.0753,0.4433122285703384,True,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.250,turnover_rate,iso_14001_exists,0.2,0.15588,0.0475,0.2200149940344975,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.250,turnover_rate,roe_eat,0.2,0.15958,0.0973,0.2004644547045685,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.250,turnover_rate,scope_2_emissions_tco2e,0.2,0.09012,0.0442,0.109091510210465,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.250,turnover_rate,scope_3_emissions_tco2e,0.2,0.1041199999999999,0.0448,0.1090922985366061,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,asset_growth_pct,pe_ratio,0.2,0.22706,0.0797,0.3336373036697185,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,asset_growth_pct,roa_eat,0.2,0.1718,0.0002,0.3428503405277585,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,asset_growth_pct,roe_eat,0.4,0.3884,0.049,0.431263821807487,True,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,auditor_independence_score,board_strategy_esg_oversight_score,0.2,0.19972,0.0272,0.3554289431095898,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,auditor_independence_score,corruption_cases,0.6,0.57172,0.9497,0.4658295885836365,True,True,False,False,False,False,True,True
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,auditor_independence_score,overall_esg_score,0.6,0.52662,0.7258,0.432763327466642,True,True,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,auditor_independence_score,roe_eat,0.2,0.10686,0.0604,0.1083027349608494,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,auditor_independence_score,tobins_q,0.2,0.08016,0.0261,0.1244908446432909,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,board_diversity,auditor_independence_score,0.4,0.2077999999999999,0.0088,0.2479891852480668,True,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,board_diversity,ceo_chair_split,0.4,0.36912,0.0542,0.4246672457348223,True,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,board_diversity,diversity_representation,0.2,0.0871,0.0426,0.1109620115174558,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,board_diversity,emission_reduction_policy_score,0.2,0.1279799999999999,0.0216,0.2054960963132876,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,board_diversity,overall_esg_score,0.4,0.3141,0.009,0.3860109169440677,True,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,board_diversity,roa_eat,0.2,0.12958,0.0324,0.1424916615104196,False,False,False,False,True,True,True,True
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,board_strategy_esg_oversight_score,auditor_independence_score,0.2,0.10534,0.003,0.1877469744097092,False,False,False,False,False,False,True,True
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,board_strategy_esg_oversight_score,corruption_cases,0.4,0.45352,0.2782,0.4525649540121285,True,False,False,False,False,False,True,True
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,board_strategy_esg_oversight_score,emission_reduction_policy_score,0.2,0.2472,0.019,0.3561003060936623,False,False,False,False,False,False,True,True
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,board_strategy_esg_oversight_score,green_financing_eur,0.2,0.12174,0.011,0.1623665187161442,False,False,False,False,False,False,True,True
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,board_strategy_esg_oversight_score,overall_esg_score,0.2,0.20856,0.0419,0.3018436919996838,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,board_strategy_esg_oversight_score,tobins_q,0.2,0.15042,0.0257,0.1913386150258227,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,ceo_chair_split,auditor_independence_score,0.2,0.1254,0.0555,0.1539301270057294,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,ceo_chair_split,overall_esg_score,0.2,0.16524,0.0015,0.3216793782635125,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,community_investment_eur,debt_to_equity_ratio,0.2,0.2117,0.0443,0.3472382928192108,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,community_investment_eur,roe_eat,0.2,0.1222399999999999,0.0268,0.1770724326370426,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,community_investment_eur,scope_1_emissions_tco2e,0.2,0.24686,0.073,0.3552359137249499,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,community_investment_eur,scope_2_emissions_tco2e,0.2,0.22386,0.0573,0.3439875846596792,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,community_investment_eur,total_asset,0.2,0.1904199999999999,0.0107,0.2839041345243144,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,community_investment_eur,total_energy_consumption,0.6,0.5427799999999999,0.7467,0.4440678254501219,True,True,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,community_investment_eur,total_revenue_eur,0.2,0.21132,0.0124,0.3937788739889432,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,community_investment_eur,training_hours,0.2,0.21694,0.026,0.3055603416675665,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,corruption_cases,board_strategy_esg_oversight_score,0.4,0.36,0.0114,0.4377858791692578,True,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,corruption_cases,tobins_q,0.2,0.13352,0.0421,0.206213107245878,False,False,False,False,False,False,True,True
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,customer_satisfaction_score,ceo_chair_split,0.2,0.12096,0.0163,0.1687380170560268,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,customer_satisfaction_score,diversity_representation,0.4,0.3802999999999999,0.0044,0.4639616104808673,True,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,customer_satisfaction_score,iso_14001_exists,0.2,0.23788,0.1725,0.2286346028054371,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,customer_satisfaction_score,pe_ratio,0.2,0.1552,0.0815,0.1546825523451174,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,customer_satisfaction_score,roa_eat,0.6,0.5833,0.9556,0.4745589152044243,True,True,False,False,True,True,True,True
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,customer_satisfaction_score,roe_eat,0.4,0.29414,0.0767,0.2915449371880774,True,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,debt_to_equity_ratio,diversity_representation,0.2,0.1305599999999999,0.0363,0.1986880026574327,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,debt_to_equity_ratio,environmental_fines,0.4,0.18226,0.0013,0.2406136538104187,True,False,False,True,False,True,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,debt_to_equity_ratio,roa_eat,0.2,0.08054,0.0121,0.1192352565309439,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,debt_to_equity_ratio,roe_eat,0.6,0.58744,0.9326,0.4773576378356168,True,True,False,False,False,False,True,True
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,debt_to_equity_ratio,tobins_q,0.4,0.36432,0.1271,0.4000842931183377,True,False,False,False,False,False,True,True
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,diversity_representation,board_diversity,0.2,0.08662,0.0205,0.1275893945435905,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,diversity_representation,customer_satisfaction_score,0.4,0.3728999999999999,0.0222,0.4492415653075748,True,False,False,False,False,False,True,True
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,emission_reduction_policy_score,customer_satisfaction_score,0.2,0.15154,0.0728,0.1825110144621414,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,emission_reduction_policy_score,overall_esg_score,0.2,0.2202,0.0239,0.3389257086737446,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,emission_reduction_policy_score,pe_ratio,0.6,0.49958,0.643,0.3846510439346292,True,True,False,False,False,False,True,True
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,emission_reduction_policy_score,renewable_energy_share,0.2,0.1698599999999999,0.0066,0.2702257989163877,False,False,False,False,False,False,True,True
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,emission_reduction_policy_score,roe_eat,0.4,0.38632,0.0767,0.4345932047328858,True,False,False,False,True,True,True,True
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,emission_reduction_policy_score,tobins_q,0.6,0.61744,0.9725,0.4469340336112254,True,True,False,False,False,False,True,True
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,environmental_fines,asset_growth_pct,0.2,0.20922,0.0218,0.38270005173765,False,False,False,False,False,False,True,True
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,environmental_fines,debt_to_equity_ratio,0.6,0.58716,0.9441,0.4765276176676437,True,True,False,False,True,True,True,True
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,environmental_fines,iso_14001_exists,0.4,0.30026,0.0924,0.3528987650870997,True,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,environmental_fines,pe_ratio,0.2,0.17228,0.0124,0.2760431516991501,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,environmental_fines,roa_eat,0.4,0.3858,0.0088,0.4686688084351251,True,False,False,False,False,False,True,True
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,green_financing_eur,asset_growth_pct,0.2,0.12154,0.0451,0.1832947637004396,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,green_financing_eur,auditor_independence_score,0.2,0.14864,0.0335,0.2278248063754252,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,green_financing_eur,board_strategy_esg_oversight_score,0.4,0.3958,0.0078,0.4798454292790544,True,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,green_financing_eur,ceo_chair_split,0.2,0.10728,0.0456,0.1164728191467863,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,green_financing_eur,renewable_energy_share,0.6,0.5774600000000001,0.9264,0.4683181807275904,True,True,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,green_financing_eur,scope_2_emissions_tco2e,0.2,0.12798,0.0508,0.1155462920218559,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,injury_frequency_rate,ceo_chair_split,0.2,0.08918,0.0326,0.1114599013098432,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,injury_frequency_rate,customer_satisfaction_score,0.4,0.31726,0.2072,0.2883748088859358,True,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,injury_frequency_rate,total_revenue_eur,0.2,0.18628,0.0092,0.2461282381198874,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,injury_frequency_rate,turnover_rate,0.2,0.12792,0.0068,0.2463632391409075,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,iso_14001_exists,asset_growth_pct,0.2,0.16182,0.1268,0.1397215573918355,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,iso_14001_exists,ceo_chair_split,0.2,0.12318,0.0352,0.1840299692984814,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,iso_14001_exists,diversity_representation,0.2,0.12168,0.0579,0.1056354372358064,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,iso_14001_exists,renewable_energy_share,0.2,0.07912,0.0233,0.1244773296628747,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,iso_14001_exists,roa_eat,0.2,0.199,0.0017,0.3850070752596632,False,False,False,False,True,True,True,True
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,iso_14001_exists,tobins_q,0.2,0.2341,0.0548,0.3323460726411552,False,False,False,False,True,True,True,True
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,overall_esg_score,auditor_independence_score,0.4,0.3405999999999999,0.008,0.4229177461398374,True,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,overall_esg_score,board_diversity,0.4,0.40932,0.051,0.4796912190148992,True,False,False,True,False,True,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,overall_esg_score,board_strategy_esg_oversight_score,0.4,0.4138199999999999,0.172,0.4389861838372592,True,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,overall_esg_score,ceo_chair_split,0.6,0.5905400000000001,0.9534,0.479864291649212,True,True,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,overall_esg_score,community_investment_eur,0.2,0.1113,0.0536,0.1411399022247075,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,overall_esg_score,corruption_cases,0.6,0.45676,0.3431,0.4258672168645998,True,True,False,True,False,True,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,overall_esg_score,iso_14001_exists,0.2,0.2046199999999999,0.0792,0.3015362226996949,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,overall_esg_score,pe_ratio,0.2,0.2160199999999999,0.0765,0.3321146151556718,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,overall_esg_score,renewable_energy_share,0.2,0.1249399999999999,0.0326,0.181844500604225,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,overall_esg_score,roe_eat,0.2,0.12528,0.0296,0.2056711783405735,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,overall_esg_score,scope_2_emissions_tco2e,0.2,0.12996,0.1082,0.1174625148717666,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,overall_esg_score,tobins_q,0.2,0.18102,0.0365,0.3153959885604127,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,overall_esg_score,total_energy_consumption,0.2,0.1694,0.0539,0.2606168989148631,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,pe_ratio,auditor_independence_score,0.2,0.1177199999999999,0.0171,0.1968433123070225,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,pe_ratio,board_diversity,0.2,0.11566,0.021,0.187895945672066,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,pe_ratio,emission_reduction_policy_score,0.2,0.20284,0.0078,0.3944070313774844,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,pe_ratio,roa_eat,0.2,0.21944,0.0343,0.3228539273417624,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,pe_ratio,scope_1_emissions_tco2e,0.2,0.1051199999999999,0.0616,0.1215622869149803,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,pe_ratio,tobins_q,0.2,0.21056,0.013,0.3892860881151547,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,renewable_energy_share,asset_growth_pct,0.2,0.1149599999999999,0.0467,0.160894755663446,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,renewable_energy_share,auditor_independence_score,0.2,0.13608,0.0358,0.1437129834079022,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,renewable_energy_share,emission_reduction_policy_score,0.4,0.40306,0.1431,0.4358531431571877,True,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,renewable_energy_share,pe_ratio,0.4,0.2784,0.0887,0.3090147051517128,True,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,renewable_energy_share,scope_2_emissions_tco2e,0.2,0.22514,0.0743,0.320173881508158,False,False,False,False,False,False,True,True
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,roa_eat,asset_growth_pct,0.8,0.78004,0.9676,0.3893735358238924,True,True,True,False,False,False,True,True
synthetic_n2000,reduced,unconstrained,ep50_spcurrent_varsreduced_thr0.300,roa_eat,customer_satisfaction_score,0.2,0.17214,0.0035,0.3388864151895144,False,False,False,True,False,True,False,False
